V1,V2,V3
-65.5765550239234,11.1946308724832,-406.3125
-65.5598086124402,11.1946308724832,-406.182495117188
-65.5430622009569,11.1946308724832,-403.252502441406
-65.5263157894737,11.1946308724832,-402.932495117188
-65.5095693779904,11.1946308724832,-403.622497558594
-65.4928229665072,11.1946308724832,-399.872497558594
-65.4760765550239,11.1946308724832,-394.372497558594
-65.4593301435407,11.1946308724832,-391.869995117188
-65.4425837320574,11.1946308724832,-388.5
-65.4258373205742,11.1946308724832,-382.619995117188
-65.4090909090909,11.1946308724832,-374.25
-65.3923444976077,11.1946308724832,-370.190002441406
-65.3755980861244,11.1946308724832,-391.309997558594
-65.3588516746411,11.1946308724832,-394
-65.3421052631579,11.1946308724832,-398.25
-65.3253588516746,11.1946308724832,-401.559997558594
-65.3086124401914,11.1946308724832,-403.25
-65.2918660287081,11.1946308724832,-402.869995117188
-65.2751196172249,11.1946308724832,-405.190002441406
-65.2583732057416,11.1946308724832,-410.119995117188
-65.2416267942584,11.1946308724832,-418.690002441406
-65.2248803827751,11.1946308724832,-433.809997558594
-65.2081339712919,11.1946308724832,-447.75
-65.1913875598086,11.1946308724832,-443.4375
-65.1746411483254,11.1946308724832,-466.6875
-65.1578947368421,11.1946308724832,-486.377502441406
-65.1411483253589,11.1946308724832,-497.747497558594
-65.1244019138756,11.1946308724832,-499.1875
-65.1076555023923,11.1946308724832,-489.6875
-65.0909090909091,11.1946308724832,-481.877502441406
-65.0741626794258,11.1946308724832,-478.1875
-65.0574162679426,11.1946308724832,-482.4375
-65.0406698564593,11.1946308724832,-487.307495117188
-65.0239234449761,11.1946308724832,-489.6875
-65.0071770334928,11.1946308724832,-472.9375
-64.9904306220096,11.1946308724832,-464.057495117188
-64.9736842105263,11.1946308724832,-478.247497558594
-64.9569377990431,11.1946308724832,-488.057495117188
-64.9401913875598,11.1946308724832,-489.4375
-64.9234449760766,11.1946308724832,-493.127502441406
-64.9066985645933,11.1946308724832,-497.497497558594
-64.88995215311,11.1946308724832,-487.6875
-64.8732057416268,11.1946308724832,-478.497497558594
-64.8564593301435,11.1946308724832,-485.377502441406
-64.8397129186603,11.1946308724832,-535.9375
-64.822966507177,11.1946308724832,-523.377502441406
-64.8062200956938,11.1946308724832,-486.997497558594
-64.7894736842105,11.1946308724832,-440.8125
-64.7727272727273,11.1946308724832,-384.682495117188
-64.755980861244,11.1946308724832,-321.182495117188
-64.7392344497608,11.1946308724832,-247.752502441406
-64.7224880382775,11.1946308724832,-167.752502441406
-64.7057416267943,11.1946308724832,-119.502502441406
-64.688995215311,11.1946308724832,-97.3724975585938
-64.6722488038278,11.1946308724832,-86.1224975585938
-64.6555023923445,11.1946308724832,-83.745002746582
-64.6387559808612,11.1946308724832,-80.3150024414062
-64.622009569378,11.1946308724832,-76.625
-64.6052631578947,11.1946308724832,-74.8150024414062
-64.5885167464115,11.1946308724832,-76.495002746582
-64.5717703349282,11.1946308724832,-72.3150024414062
-64.555023923445,11.1946308724832,-59.125
-64.5382775119617,11.1946308724832,-57.4949989318848
-64.5215311004785,11.1946308724832,-56.564998626709
-64.5047846889952,11.1946308724832,-57.125
-64.488038277512,11.1946308724832,-54.7449989318848
-64.4712918660287,11.1946308724832,-54.314998626709
-64.4545454545455,11.1946308724832,-54.064998626709
-64.4377990430622,11.1946308724832,-52.564998626709
-64.421052631579,11.1946308724832,-50.9949989318848
-64.4043062200957,11.1946308724832,-51.064998626709
-64.3875598086124,11.1946308724832,-48.875
-64.3708133971292,11.1946308724832,-43.814998626709
-64.3540669856459,11.1946308724832,-43.314998626709
-64.3373205741627,11.1946308724832,-41.935001373291
-64.3205741626794,11.1946308724832,-40.375
-64.3038277511962,11.1946308724832,-39.4949989318848
-64.2870813397129,11.1946308724832,-39.685001373291
-64.2703349282297,11.1946308724832,-39.685001373291
-64.2535885167464,11.1946308724832,-39.5
-64.2368421052632,11.1946308724832,-39.8699989318848
-64.2200956937799,11.1946308724832,-40.8699989318848
-64.2033492822967,11.1946308724832,-41.25
-64.1866028708134,11.1946308724832,-40.6199989318848
-64.1698564593301,11.1946308724832,-40.75
-64.1531100478469,11.1946308724832,-39.8699989318848
-64.1363636363636,11.1946308724832,-38.189998626709
-64.1196172248804,11.1946308724832,-36.625
-64.1028708133971,11.1946308724832,-33.625
-64.0861244019139,11.1946308724832,-32.685001373291
-64.0693779904306,11.1946308724832,-30.9950008392334
-64.0526315789474,11.1946308724832,-30.0650005340576
-64.0358851674641,11.1946308724832,-29.4349994659424
-64.0191387559809,11.1946308724832,-28.8150005340576
-64.0023923444976,11.1946308724832,-29.4349994659424
-63.9856459330144,11.1946308724832,-28.3125
-63.9688995215311,11.1946308724832,-27.1825008392334
-63.9521531100478,11.1946308724832,-25.7525005340576
-63.9354066985646,11.1946308724832,-24.8724994659424
-63.9186602870813,11.1946308724832,-22.3724994659424
-63.9019138755981,11.1946308724832,-15.4324998855591
-63.8851674641148,11.1946308724832,-11.6225004196167
-63.8684210526316,11.1946308724832,-19.6825008392334
-63.8516746411483,11.1946308724832,-14.5649995803833
-63.8349282296651,11.1946308724832,-15.4949998855591
-63.8181818181818,11.1946308724832,-27.6849994659424
-63.8014354066986,11.1946308724832,-27.4950008392334
-63.7846889952153,11.1946308724832,-25.9950008392334
-63.7679425837321,11.1946308724832,-20.2450008392334
-63.7511961722488,11.1946308724832,0.00499999988824129
-63.7344497607655,11.1946308724832,1.25499999523163
-63.7177033492823,11.1946308724832,-14.2124996185303
-63.700956937799,11.1946308724832,-17.0625
-63.6842105263158,11.1946308724832,-21.7525005340576
-63.6674641148325,11.1946308724832,-22.0625
-63.6507177033493,11.1946308724832,-33.122501373291
-63.633971291866,11.1946308724832,-34.752498626709
-63.6172248803828,11.1946308724832,-34.9324989318848
-63.6004784688995,11.1946308724832,-36.3125
-63.5837320574163,11.1946308724832,-36.875
-63.566985645933,11.1946308724832,-36.4949989318848
-63.5502392344498,11.1946308724832,-34.9949989318848
-63.5334928229665,11.1946308724832,-31.9349994659424
-63.5167464114833,11.1946308724832,-35.435001373291
-63.5,11.1946308724832,-35.185001373291
-67,11.1778523489933,-1056.87255859375
-66.9832535885167,11.1778523489933,-1058.5625
-66.9665071770335,11.1778523489933,-1056.0625
-66.9497607655502,11.1778523489933,-1047.3125
-66.933014354067,11.1778523489933,-1032.56494140625
-66.9162679425837,11.1778523489933,-1014.68499755859
-66.8995215311005,11.1778523489933,-996.994995117188
-66.8827751196172,11.1778523489933,-1027.24499511719
-66.866028708134,11.1778523489933,-1024.24499511719
-66.8492822966507,11.1778523489933,-955.244995117188
-66.8325358851675,11.1778523489933,-881.125
-66.8157894736842,11.1778523489933,-811.065002441406
-66.799043062201,11.1778523489933,-1021.25
-66.7822966507177,11.1778523489933,-1021.5
-66.7655502392344,11.1778523489933,-924.440002441406
-66.7488038277512,11.1778523489933,-872.619995117188
-66.732057416268,11.1778523489933,-834.369995117188
-66.7153110047847,11.1778523489933,-786.940002441406
-66.6985645933014,11.1778523489933,-752.190002441406
-66.6818181818182,11.1778523489933,-728.190002441406
-66.6650717703349,11.1778523489933,-711.809997558594
-66.6483253588517,11.1778523489933,-700.119995117188
-66.6315789473684,11.1778523489933,-690.809997558594
-66.6148325358852,11.1778523489933,-686.869995117188
-66.5980861244019,11.1778523489933,-681.369995117188
-66.5813397129187,11.1778523489933,-674.690002441406
-66.5645933014354,11.1778523489933,-667
-66.5478468899522,11.1778523489933,-655.559997558594
-66.5311004784689,11.1778523489933,-629.807495117188
-66.5143540669856,11.1778523489933,-628.4375
-66.4976076555024,11.1778523489933,-649.807495117188
-66.4808612440191,11.1778523489933,-660.997497558594
-66.4641148325359,11.1778523489933,-653.6875
-66.4473684210526,11.1778523489933,-636.377502441406
-66.4306220095694,11.1778523489933,-638.807495117188
-66.4138755980861,11.1778523489933,-625.627502441406
-66.3971291866029,11.1778523489933,-614.059997558594
-66.3803827751196,11.1778523489933,-603.75
-66.3636363636364,11.1778523489933,-587.190002441406
-66.3468899521531,11.1778523489933,-580.869995117188
-66.3301435406699,11.1778523489933,-572.190002441406
-66.3133971291866,11.1778523489933,-563.619995117188
-66.2966507177033,11.1778523489933,-557.119995117188
-66.2799043062201,11.1778523489933,-549.059997558594
-66.2631578947368,11.1778523489933,-542.0625
-66.2464114832536,11.1778523489933,-536.0625
-66.2296650717703,11.1778523489933,-534.0625
-66.2129186602871,11.1778523489933,-533.432495117188
-66.1961722488038,11.1778523489933,-530.182495117188
-66.1794258373206,11.1778523489933,-524.682495117188
-66.1626794258373,11.1778523489933,-517.3125
-66.1459330143541,11.1778523489933,-511.372497558594
-66.1291866028708,11.1778523489933,-505.6875
-66.1124401913876,11.1778523489933,-497.997497558594
-66.0956937799043,11.1778523489933,-490.627502441406
-66.078947368421,11.1778523489933,-487.807495117188
-66.0622009569378,11.1778523489933,-488.997497558594
-66.0454545454545,11.1778523489933,-488.807495117188
-66.0287081339713,11.1778523489933,-481.627502441406
-66.011961722488,11.1778523489933,-464.557495117188
-65.9952153110048,11.1778523489933,-443.372497558594
-65.9784688995215,11.1778523489933,-427.5625
-65.9617224880383,11.1778523489933,-417.3125
-65.944976076555,11.1778523489933,-410.932495117188
-65.9282296650718,11.1778523489933,-406.682495117188
-65.9114832535885,11.1778523489933,-408.8125
-65.8947368421053,11.1778523489933,-406.932495117188
-65.877990430622,11.1778523489933,-404.002502441406
-65.8612440191388,11.1778523489933,-400.875
-65.8444976076555,11.1778523489933,-397.934997558594
-65.8277511961722,11.1778523489933,-395.744995117188
-65.811004784689,11.1778523489933,-393.065002441406
-65.7942583732057,11.1778523489933,-380.994995117188
-65.7775119617225,11.1778523489933,-372.125
-65.7607655502392,11.1778523489933,-368.815002441406
-65.744019138756,11.1778523489933,-362.744995117188
-65.7272727272727,11.1778523489933,-356.3125
-65.7105263157895,11.1778523489933,-357.002502441406
-65.6937799043062,11.1778523489933,-356.182495117188
-65.677033492823,11.1778523489933,-342.502502441406
-65.6602870813397,11.1778523489933,-283.872497558594
-65.6435406698565,11.1778523489933,-291.372497558594
-65.6267942583732,11.1778523489933,-331.752502441406
-65.61004784689,11.1778523489933,-358.0625
-65.5933014354067,11.1778523489933,-371.682495117188
-65.5765550239234,11.1778523489933,-375.752502441406
-65.5598086124402,11.1778523489933,-372.372497558594
-65.5430622009569,11.1778523489933,-363.682495117188
-65.5263157894737,11.1778523489933,-364.002502441406
-65.5095693779904,11.1778523489933,-369.682495117188
-65.4928229665072,11.1778523489933,-367.872497558594
-65.4760765550239,11.1778523489933,-358.432495117188
-65.4593301435407,11.1778523489933,-351.309997558594
-65.4425837320574,11.1778523489933,-356.059997558594
-65.4258373205742,11.1778523489933,-359.5
-65.4090909090909,11.1778523489933,-353.690002441406
-65.3923444976077,11.1778523489933,-352
-65.3755980861244,11.1778523489933,-354.75
-65.3588516746411,11.1778523489933,-339.690002441406
-65.3421052631579,11.1778523489933,-334.940002441406
-65.3253588516746,11.1778523489933,-336
-65.3086124401914,11.1778523489933,-336.940002441406
-65.2918660287081,11.1778523489933,-333
-65.2751196172249,11.1778523489933,-328.619995117188
-65.2583732057416,11.1778523489933,-330.559997558594
-65.2416267942584,11.1778523489933,-335.940002441406
-65.2248803827751,11.1778523489933,-341.309997558594
-65.2081339712919,11.1778523489933,-350.190002441406
-65.1913875598086,11.1778523489933,-377.247497558594
-65.1746411483254,11.1778523489933,-405.1875
-65.1578947368421,11.1778523489933,-407.377502441406
-65.1411483253589,11.1778523489933,-407.627502441406
-65.1244019138756,11.1778523489933,-397.307495117188
-65.1076555023923,11.1778523489933,-371.557495117188
-65.0909090909091,11.1778523489933,-343.497497558594
-65.0741626794258,11.1778523489933,-329.997497558594
-65.0574162679426,11.1778523489933,-341.247497558594
-65.0406698564593,11.1778523489933,-353.307495117188
-65.0239234449761,11.1778523489933,-364.6875
-65.0071770334928,11.1778523489933,-311.1875
-64.9904306220096,11.1778523489933,-290.877502441406
-64.9736842105263,11.1778523489933,-339.1875
-64.9569377990431,11.1778523489933,-387.557495117188
-64.9401913875598,11.1778523489933,-380.557495117188
-64.9234449760766,11.1778523489933,-383.9375
-64.9066985645933,11.1778523489933,-385.557495117188
-64.88995215311,11.1778523489933,-381.807495117188
-64.8732057416268,11.1778523489933,-359.247497558594
-64.8564593301435,11.1778523489933,-370.127502441406
-64.8397129186603,11.1778523489933,-393.497497558594
-64.822966507177,11.1778523489933,-400.557495117188
-64.8062200956938,11.1778523489933,-379.747497558594
-64.7894736842105,11.1778523489933,-344.682495117188
-64.7727272727273,11.1778523489933,-299.8125
-64.755980861244,11.1778523489933,-249.002502441406
-64.7392344497608,11.1778523489933,-194.182495117188
-64.7224880382775,11.1778523489933,-138.502502441406
-64.7057416267943,11.1778523489933,-96.8724975585938
-64.688995215311,11.1778523489933,-87.5625
-64.6722488038278,11.1778523489933,-79.682502746582
-64.6555023923445,11.1778523489933,-77.745002746582
-64.6387559808612,11.1778523489933,-74.625
-64.622009569378,11.1778523489933,-69.995002746582
-64.6052631578947,11.1778523489933,-68.495002746582
-64.5885167464115,11.1778523489933,-72.625
-64.5717703349282,11.1778523489933,-62.875
-64.555023923445,11.1778523489933,-55.375
-64.5382775119617,11.1778523489933,-55.4949989318848
-64.5215311004785,11.1778523489933,-53.435001373291
-64.5047846889952,11.1778523489933,-51.685001373291
-64.488038277512,11.1778523489933,-49.185001373291
-64.4712918660287,11.1778523489933,-48.4949989318848
-64.4545454545455,11.1778523489933,-48.935001373291
-64.4377990430622,11.1778523489933,-48.375
-64.421052631579,11.1778523489933,-46.375
-64.4043062200957,11.1778523489933,-45.375
-64.3875598086124,11.1778523489933,-43.185001373291
-64.3708133971292,11.1778523489933,-41.625
-64.3540669856459,11.1778523489933,-40.935001373291
-64.3373205741627,11.1778523489933,-39.685001373291
-64.3205741626794,11.1778523489933,-37.7449989318848
-64.3038277511962,11.1778523489933,-36.685001373291
-64.2870813397129,11.1778523489933,-36.685001373291
-64.2703349282297,11.1778523489933,-36.7449989318848
-64.2535885167464,11.1778523489933,-37.25
-64.2368421052632,11.1778523489933,-37.939998626709
-64.2200956937799,11.1778523489933,-39.3699989318848
-64.2033492822967,11.1778523489933,-39.810001373291
-64.1866028708134,11.1778523489933,-40.1199989318848
-64.1698564593301,11.1778523489933,-39
-64.1531100478469,11.1778523489933,-39.060001373291
-64.1363636363636,11.1778523489933,-37.310001373291
-64.1196172248804,11.1778523489933,-35.814998626709
-64.1028708133971,11.1778523489933,-34.185001373291
-64.0861244019139,11.1778523489933,-31.6849994659424
-64.0693779904306,11.1778523489933,-29.9950008392334
-64.0526315789474,11.1778523489933,-29.1849994659424
-64.0358851674641,11.1778523489933,-28.125
-64.0191387559809,11.1778523489933,-27.7450008392334
-64.0023923444976,11.1778523489933,-27.5650005340576
-63.9856459330144,11.1778523489933,-27.0025005340576
-63.9688995215311,11.1778523489933,-26.1224994659424
-63.9521531100478,11.1778523489933,-24.8724994659424
-63.9354066985646,11.1778523489933,-23.8724994659424
-63.9186602870813,11.1778523489933,-22.6825008392334
-63.9019138755981,11.1778523489933,-6.62249994277954
-63.8851674641148,11.1778523489933,53.4775009155273
-63.8684210526316,11.1778523489933,-0.932500004768372
-63.8516746411483,11.1778523489933,1.00499999523163
-63.8349282296651,11.1778523489933,-3.93499994277954
-63.8181818181818,11.1778523489933,-19.5650005340576
-63.8014354066986,11.1778523489933,-23.4349994659424
-63.7846889952153,11.1778523489933,-18.4349994659424
-63.7679425837321,11.1778523489933,-21.1849994659424
-63.7511961722488,11.1778523489933,-28.2450008392334
-63.7344497607655,11.1778523489933,-28.375
-63.7177033492823,11.1778523489933,-27.8724994659424
-63.700956937799,11.1778523489933,-32.872501373291
-63.6842105263158,11.1778523489933,-31.8724994659424
-63.6674641148325,11.1778523489933,-29.5025005340576
-63.6507177033493,11.1778523489933,-33.622501373291
-63.633971291866,11.1778523489933,-32.9324989318848
-63.6172248803828,11.1778523489933,-34.5625
-63.6004784688995,11.1778523489933,-35.372501373291
-63.5837320574163,11.1778523489933,-35.7449989318848
-63.566985645933,11.1778523489933,-36.564998626709
-63.5502392344498,11.1778523489933,-35.564998626709
-63.5334928229665,11.1778523489933,-33.185001373291
-63.5167464114833,11.1778523489933,-36.9949989318848
-63.5,11.1778523489933,-36.064998626709
-67,11.1610738255034,-984.432495117188
-66.9832535885167,11.1610738255034,-984.182495117188
-66.9665071770335,11.1610738255034,-978.752502441406
-66.9497607655502,11.1610738255034,-966.932495117188
-66.933014354067,11.1610738255034,-948.744995117188
-66.9162679425837,11.1610738255034,-933.315002441406
-66.8995215311005,11.1610738255034,-923.375
-66.8827751196172,11.1610738255034,-936.565002441406
-66.866028708134,11.1610738255034,-933.375
-66.8492822966507,11.1610738255034,-898.684997558594
-66.8325358851675,11.1610738255034,-860.875
-66.8157894736842,11.1610738255034,-851.184997558594
-66.799043062201,11.1610738255034,-903.869995117188
-66.7822966507177,11.1610738255034,-909.25
-66.7655502392344,11.1610738255034,-861.940002441406
-66.7488038277512,11.1610738255034,-818.309997558594
-66.732057416268,11.1610738255034,-780.619995117188
-66.7153110047847,11.1610738255034,-743.119995117188
-66.6985645933014,11.1610738255034,-711.809997558594
-66.6818181818182,11.1610738255034,-687.369995117188
-66.6650717703349,11.1610738255034,-669.059997558594
-66.6483253588517,11.1610738255034,-654.309997558594
-66.6315789473684,11.1610738255034,-642.940002441406
-66.6148325358852,11.1610738255034,-634
-66.5980861244019,11.1610738255034,-620.940002441406
-66.5813397129187,11.1610738255034,-611.559997558594
-66.5645933014354,11.1610738255034,-629.940002441406
-66.5478468899522,11.1610738255034,-633.559997558594
-66.5311004784689,11.1610738255034,-623.9375
-66.5143540669856,11.1610738255034,-604.807495117188
-66.4976076555024,11.1610738255034,-594.057495117188
-66.4808612440191,11.1610738255034,-590.9375
-66.4641148325359,11.1610738255034,-590.377502441406
-66.4473684210526,11.1610738255034,-589.807495117188
-66.4306220095694,11.1610738255034,-583.807495117188
-66.4138755980861,11.1610738255034,-565.307495117188
-66.3971291866029,11.1610738255034,-560.809997558594
-66.3803827751196,11.1610738255034,-565.369995117188
-66.3636363636364,11.1610738255034,-554.059997558594
-66.3468899521531,11.1610738255034,-549.119995117188
-66.3301435406699,11.1610738255034,-545.190002441406
-66.3133971291866,11.1610738255034,-541
-66.2966507177033,11.1610738255034,-532.309997558594
-66.2799043062201,11.1610738255034,-519.5
-66.2631578947368,11.1610738255034,-516.002502441406
-66.2464114832536,11.1610738255034,-511.502502441406
-66.2296650717703,11.1610738255034,-509.3125
-66.2129186602871,11.1610738255034,-508.502502441406
-66.1961722488038,11.1610738255034,-505.752502441406
-66.1794258373206,11.1610738255034,-500.752502441406
-66.1626794258373,11.1610738255034,-494.5625
-66.1459330143541,11.1610738255034,-488.3125
-66.1291866028708,11.1610738255034,-481.6875
-66.1124401913876,11.1610738255034,-473.557495117188
-66.0956937799043,11.1610738255034,-456.557495117188
-66.078947368421,11.1610738255034,-447.557495117188
-66.0622009569378,11.1610738255034,-451.307495117188
-66.0454545454545,11.1610738255034,-445.247497558594
-66.0287081339713,11.1610738255034,-430.747497558594
-66.011961722488,11.1610738255034,-449.377502441406
-65.9952153110048,11.1610738255034,-417.8125
-65.9784688995215,11.1610738255034,-391.752502441406
-65.9617224880383,11.1610738255034,-390.872497558594
-65.944976076555,11.1610738255034,-393.3125
-65.9282296650718,11.1610738255034,-384.932495117188
-65.9114832535885,11.1610738255034,-381.872497558594
-65.8947368421053,11.1610738255034,-378.0625
-65.877990430622,11.1610738255034,-374.002502441406
-65.8612440191388,11.1610738255034,-370.625
-65.8444976076555,11.1610738255034,-368.815002441406
-65.8277511961722,11.1610738255034,-369.494995117188
-65.811004784689,11.1610738255034,-370.684997558594
-65.7942583732057,11.1610738255034,-351.744995117188
-65.7775119617225,11.1610738255034,-337.815002441406
-65.7607655502392,11.1610738255034,-339.684997558594
-65.744019138756,11.1610738255034,-336.815002441406
-65.7272727272727,11.1610738255034,-329.682495117188
-65.7105263157895,11.1610738255034,-322.3125
-65.6937799043062,11.1610738255034,-319.752502441406
-65.677033492823,11.1610738255034,-319.752502441406
-65.6602870813397,11.1610738255034,-243.372497558594
-65.6435406698565,11.1610738255034,-247.622497558594
-65.6267942583732,11.1610738255034,-303.932495117188
-65.61004784689,11.1610738255034,-336.372497558594
-65.5933014354067,11.1610738255034,-351.002502441406
-65.5765550239234,11.1610738255034,-352.432495117188
-65.5598086124402,11.1610738255034,-344.3125
-65.5430622009569,11.1610738255034,-331.182495117188
-65.5263157894737,11.1610738255034,-324.682495117188
-65.5095693779904,11.1610738255034,-326.622497558594
-65.4928229665072,11.1610738255034,-323.002502441406
-65.4760765550239,11.1610738255034,-322.432495117188
-65.4593301435407,11.1610738255034,-308.309997558594
-65.4425837320574,11.1610738255034,-310.25
-65.4258373205742,11.1610738255034,-308.75
-65.4090909090909,11.1610738255034,-291.440002441406
-65.3923444976077,11.1610738255034,-274.619995117188
-65.3755980861244,11.1610738255034,-266.059997558594
-65.3588516746411,11.1610738255034,-264.75
-65.3421052631579,11.1610738255034,-264.869995117188
-65.3253588516746,11.1610738255034,-268
-65.3086124401914,11.1610738255034,-275.059997558594
-65.2918660287081,11.1610738255034,-264
-65.2751196172249,11.1610738255034,-244.309997558594
-65.2583732057416,11.1610738255034,-248.559997558594
-65.2416267942584,11.1610738255034,-253.809997558594
-65.2248803827751,11.1610738255034,-249.440002441406
-65.2081339712919,11.1610738255034,-238.5
-65.1913875598086,11.1610738255034,-280.807495117188
-65.1746411483254,11.1610738255034,-345.627502441406
-65.1578947368421,11.1610738255034,-320.9375
-65.1411483253589,11.1610738255034,-302.057495117188
-65.1244019138756,11.1610738255034,-286.057495117188
-65.1076555023923,11.1610738255034,-258.057495117188
-65.0909090909091,11.1610738255034,-204.307495117188
-65.0741626794258,11.1610738255034,-169.247497558594
-65.0574162679426,11.1610738255034,-209.807495117188
-65.0406698564593,11.1610738255034,-217.807495117188
-65.0239234449761,11.1610738255034,-226.6875
-65.0071770334928,11.1610738255034,-173.247497558594
-64.9904306220096,11.1610738255034,-136.877502441406
-64.9736842105263,11.1610738255034,-157.1875
-64.9569377990431,11.1610738255034,-246.4375
-64.9401913875598,11.1610738255034,-281.497497558594
-64.9234449760766,11.1610738255034,-285.9375
-64.9066985645933,11.1610738255034,-284.9375
-64.88995215311,11.1610738255034,-286.6875
-64.8732057416268,11.1610738255034,-272.807495117188
-64.8564593301435,11.1610738255034,-288.127502441406
-64.8397129186603,11.1610738255034,-301.057495117188
-64.822966507177,11.1610738255034,-299.997497558594
-64.8062200956938,11.1610738255034,-284.9375
-64.7894736842105,11.1610738255034,-258.932495117188
-64.7727272727273,11.1610738255034,-221.252502441406
-64.755980861244,11.1610738255034,-180.872497558594
-64.7392344497608,11.1610738255034,-146.622497558594
-64.7224880382775,11.1610738255034,-111.372497558594
-64.7057416267943,11.1610738255034,-97.0025024414062
-64.688995215311,11.1610738255034,-91.182502746582
-64.6722488038278,11.1610738255034,-88.432502746582
-64.6555023923445,11.1610738255034,-79.5650024414062
-64.6387559808612,11.1610738255034,-74.495002746582
-64.622009569378,11.1610738255034,-71.3150024414062
-64.6052631578947,11.1610738255034,-75.745002746582
-64.5885167464115,11.1610738255034,-68.0650024414062
-64.5717703349282,11.1610738255034,-57.935001373291
-64.555023923445,11.1610738255034,-56.625
-64.5382775119617,11.1610738255034,-52.625
-64.5215311004785,11.1610738255034,-48.125
-64.5047846889952,11.1610738255034,-45.814998626709
-64.488038277512,11.1610738255034,-43.9949989318848
-64.4712918660287,11.1610738255034,-43.125
-64.4545454545455,11.1610738255034,-43.4949989318848
-64.4377990430622,11.1610738255034,-44.375
-64.421052631579,11.1610738255034,-41.314998626709
-64.4043062200957,11.1610738255034,-40.435001373291
-64.3875598086124,11.1610738255034,-38.935001373291
-64.3708133971292,11.1610738255034,-39.375
-64.3540669856459,11.1610738255034,-39.814998626709
-64.3373205741627,11.1610738255034,-37.814998626709
-64.3205741626794,11.1610738255034,-35.4949989318848
-64.3038277511962,11.1610738255034,-33.625
-64.2870813397129,11.1610738255034,-33.375
-64.2703349282297,11.1610738255034,-34.435001373291
-64.2535885167464,11.1610738255034,-35.6199989318848
-64.2368421052632,11.1610738255034,-35.939998626709
-64.2200956937799,11.1610738255034,-36.3699989318848
-64.2033492822967,11.1610738255034,-37.189998626709
-64.1866028708134,11.1610738255034,-37.8699989318848
-64.1698564593301,11.1610738255034,-35.439998626709
-64.1531100478469,11.1610738255034,-35.5
-64.1363636363636,11.1610738255034,-34.689998626709
-64.1196172248804,11.1610738255034,-33.2449989318848
-64.1028708133971,11.1610738255034,-33.064998626709
-64.0861244019139,11.1610738255034,-30.375
-64.0693779904306,11.1610738255034,-28.9950008392334
-64.0526315789474,11.1610738255034,-27.7450008392334
-64.0358851674641,11.1610738255034,-26.8150005340576
-64.0191387559809,11.1610738255034,-26.375
-64.0023923444976,11.1610738255034,-25.9349994659424
-63.9856459330144,11.1610738255034,-25.7525005340576
-63.9688995215311,11.1610738255034,-25.1825008392334
-63.9521531100478,11.1610738255034,-23.4325008392334
-63.9354066985646,11.1610738255034,-22.0025005340576
-63.9186602870813,11.1610738255034,-20.7525005340576
-63.9019138755981,11.1610738255034,1.10749995708466
-63.8851674641148,11.1610738255034,54.8375015258789
-63.8684210526316,11.1610738255034,8.67749977111816
-63.8516746411483,11.1610738255034,-6.49499988555908
-63.8349282296651,11.1610738255034,-4.68499994277954
-63.8181818181818,11.1610738255034,-15.3149995803833
-63.8014354066986,11.1610738255034,-22.125
-63.7846889952153,11.1610738255034,-19.375
-63.7679425837321,11.1610738255034,-19.875
-63.7511961722488,11.1610738255034,-23.1849994659424
-63.7344497607655,11.1610738255034,-25.8150005340576
-63.7177033492823,11.1610738255034,-29.2525005340576
-63.700956937799,11.1610738255034,-31.6825008392334
-63.6842105263158,11.1610738255034,-31.6825008392334
-63.6674641148325,11.1610738255034,-30.8724994659424
-63.6507177033493,11.1610738255034,-33.6824989318848
-63.633971291866,11.1610738255034,-33.6824989318848
-63.6172248803828,11.1610738255034,-34.4324989318848
-63.6004784688995,11.1610738255034,-34.752498626709
-63.5837320574163,11.1610738255034,-34.7449989318848
-63.566985645933,11.1610738255034,-36.435001373291
-63.5502392344498,11.1610738255034,-35.125
-63.5334928229665,11.1610738255034,-34.185001373291
-63.5167464114833,11.1610738255034,-37.625
-63.5,11.1610738255034,-35.435001373291
-67,11.1442953020134,-914.932495117188
-66.9832535885167,11.1442953020134,-915.122497558594
-66.9665071770335,11.1442953020134,-907.752502441406
-66.9497607655502,11.1442953020134,-893.682495117188
-66.933014354067,11.1442953020134,-875.434997558594
-66.9162679425837,11.1442953020134,-856.815002441406
-66.8995215311005,11.1442953020134,-852.065002441406
-66.8827751196172,11.1442953020134,-860.994995117188
-66.866028708134,11.1442953020134,-859.625
-66.8492822966507,11.1442953020134,-842.625
-66.8325358851675,11.1442953020134,-822.875
-66.8157894736842,11.1442953020134,-814.625
-66.799043062201,11.1442953020134,-819.059997558594
-66.7822966507177,11.1442953020134,-811.619995117188
-66.7655502392344,11.1442953020134,-784.869995117188
-66.7488038277512,11.1442953020134,-752.440002441406
-66.732057416268,11.1442953020134,-720.5
-66.7153110047847,11.1442953020134,-690.559997558594
-66.6985645933014,11.1442953020134,-664
-66.6818181818182,11.1442953020134,-641.5
-66.6650717703349,11.1442953020134,-622.119995117188
-66.6483253588517,11.1442953020134,-605.25
-66.6315789473684,11.1442953020134,-591.25
-66.6148325358852,11.1442953020134,-582.559997558594
-66.5980861244019,11.1442953020134,-574.809997558594
-66.5813397129187,11.1442953020134,-572.75
-66.5645933014354,11.1442953020134,-586.369995117188
-66.5478468899522,11.1442953020134,-594.809997558594
-66.5311004784689,11.1442953020134,-586.247497558594
